mean,min,max,class
-3.8629534,-291.39108,146.79857,uygurca
-3.53076,-293.20178,126.63853,uygurca
-4.0743556,-355.74683,148.21098,uygurca
-3.7099168,-322.109,150.96062,uygurca
-4.4086213,-345.10016,152.76479,uygurca
-4.459918,-365.72842,143.73265,uygurca
-4.566241,-377.6603,151.80327,uygurca
-4.1828094,-355.72278,126.70983,uygurca
-3.929717,-360.76636,108.81339,uygurca
-3.2378585,-292.07916,120.25501,uygurca
-3.6984117,-305.50357,147.7234,uygurca
-3.9551513,-328.49692,142.79208,uygurca
-4.0759506,-318.04434,136.4002,uygurca
-4.1401477,-348.92566,142.05222,uygurca
-4.241129,-360.57764,126.575165,uygurca
-3.3180566,-300.76282,142.44955,uygurca
-3.1075437,-272.26865,139.62708,uygurca
-3.4195468,-299.42395,128.72812,uygurca
-3.9219344,-337.58087,148.68805,uygurca
-4.426524,-386.8767,112.77047,uygurca
-3.3452318,-304.12936,99.857185,uygurca
-3.5285785,-308.23416,122.32178,uygurca
-2.8829613,-288.88345,128.05907,uygurca
-4.0758367,-354.8679,124.178444,uygurca
-3.6035805,-313.87646,132.5051,uygurca
-3.774011,-327.35074,131.77489,uygurca
-4.171997,-365.2711,105.33912,uygurca
-4.1881585,-338.4089,139.40924,uygurca
-3.8280246,-310.24146,125.90625,uygurca
-4.6717963,-396.79153,125.05175,uygurca
-3.7005472,-291.77005,134.98361,uygurca
-4.155193,-337.3312,148.32011,uygurca
-4.1999607,-359.8038,114.49096,uygurca
-4.1377554,-316.19083,135.09822,uygurca
-3.9840815,-338.89328,144.37909,uygurca
-3.2431407,-299.73615,131.17682,uygurca
-3.7606223,-327.79846,133.31848,uygurca
-3.7128165,-321.25873,132.40767,uygurca
-3.9021454,-328.14996,125.9239,uygurca
-3.9388669,-307.86307,113.01588,uygurca
-3.6759965,-297.43393,141.19112,uygurca
-3.448229,-282.19183,110.72478,uygurca
-3.659578,-317.4037,127.69821,uygurca
-3.525828,-324.60074,140.69109,uygurca
-3.3188808,-282.18515,116.278145,uygurca
-3.3489764,-287.09415,137.50072,uygurca
-2.989579,-266.04788,131.56508,uygurca
-3.9618635,-350.84912,141.65775,uygurca
-3.5014904,-314.52875,157.27818,uygurca
-3.9261165,-336.10684,157.98991,uygurca
-4.509348,-353.41867,140.09753,uygurca
-3.708101,-306.90842,133.00827,uygurca
-2.6420655,-228.17456,128.46608,uygurca
-3.8888645,-334.54544,128.6384,uygurca
-3.1630702,-279.2471,134.4909,uygurca
-3.301924,-299.04553,134.99847,uygurca
-3.6014726,-307.1906,144.95142,uygurca
-2.9472938,-273.9111,113.89721,uygurca
-2.9880111,-269.21164,123.99936,uygurca
-3.825082,-330.96497,163.2014,uygurca
-3.857612,-342.10684,136.47496,uygurca
-3.857073,-337.53415,120.37719,uygurca
-3.3173928,-300.15027,138.98471,uygurca
-3.4697194,-312.46997,137.3535,uygurca
-3.8046334,-341.4375,146.38469,uygurca
-3.5976024,-317.14206,140.39227,uygurca
-3.785504,-333.6968,107.6952,uygurca
-4.063994,-348.21396,117.2287,uygurca
-2.673938,-250.95345,113.77942,uygurca
-3.042445,-252.29326,136.16374,uygurca
-3.9548275,-317.12427,143.93987,uygurca
-2.7809894,-248.43454,127.96893,uygurca
-3.1436162,-274.43573,131.5286,uygurca
-2.9798377,-268.9134,128.77232,uygurca
-3.5687873,-306.1832,98.81252,uygurca
-2.7298338,-251.22995,131.13582,uygurca
-3.2892344,-292.14432,126.34504,uygurca
-3.4894323,-276.3337,147.76765,uygurca
-3.1896827,-281.33734,152.51173,uygurca
-3.4408824,-280.71783,142.49168,uygurca
-3.0752022,-248.71156,131.65173,uygurca
-3.778826,-309.17368,162.67885,uygurca
-4.0265365,-318.53918,132.18513,uygurca
-3.0899086,-268.21735,126.85531,uygurca
-3.434641,-297.34097,126.10759,uygurca
-3.3588593,-272.33722,131.00542,uygurca
-3.2773464,-280.1761,143.37949,uygurca
-4.151256,-378.24387,135.28313,uygurca
-3.7084281,-309.5557,151.41026,uygurca
-4.097834,-334.42053,139.15672,uygurca
-2.8476386,-242.77773,141.02153,uygurca
-3.0997074,-273.78558,116.756615,uygurca
-4.3113437,-358.59302,112.79238,uygurca
-2.671579,-247.14478,146.02771,uygurca
-3.3353379,-284.41013,128.35094,uygurca
-3.6397324,-304.06516,126.454865,uygurca
-3.1872008,-281.3643,141.71935,uygurca
-4.3278537,-364.64447,132.27312,uygurca
-3.8579612,-326.7345,119.99038,uygurca
-3.6345086,-319.5757,127.95115,uygurca
-3.9028783,-324.95084,133.77843,uygurca
-3.9482152,-337.91592,114.78123,uygurca
-4.0178914,-338.68073,134.64162,uygurca
-3.9418213,-332.16272,150.47346,uygurca
-4.2078514,-353.52002,131.6556,uygurca
-4.161268,-345.60083,146.68236,uygurca
-4.1012993,-335.10797,146.73904,uygurca
-4.5389915,-350.96567,149.73225,uygurca
-3.7249236,-296.18173,141.20882,uygurca
-3.8138702,-296.03067,149.64139,uygurca
-4.1132164,-330.6753,138.9273,uygurca
-3.5912845,-305.74078,149.54184,uygurca
-3.0476353,-276.52936,121.92084,uygurca
-3.8806026,-317.03363,156.8411,uygurca
-4.615635,-405.18503,114.182884,uygurca
-3.6917562,-292.69147,149.6905,uygurca
-3.3140888,-278.60797,142.87332,uygurca
-3.3533893,-298.05075,95.790215,uygurca
-3.394736,-294.87894,128.98372,uygurca
-2.7031567,-260.24057,115.016075,uygurca
-3.270497,-291.10858,131.73305,uygurca
-3.997073,-335.5484,125.80772,uygurca
-2.7748427,-245.76144,125.28866,uygurca
-3.1565754,-281.19693,127.9114,uygurca
-3.6563218,-306.76575,135.61536,uygurca
-2.687048,-244.82812,140.92809,uygurca
-3.3409665,-296.79767,149.26651,uygurca
-2.9168997,-268.69336,125.23517,uygurca
-3.1630468,-285.5984,131.97182,uygurca
-2.6969454,-243.95674,119.97531,uygurca
-2.979618,-281.9009,136.14928,uygurca
-3.1046755,-273.0365,138.10901,uygurca
-3.2216444,-279.9635,113.98682,uygurca
-2.9355018,-283.22922,127.05862,uygurca
-3.2196429,-286.19666,140.10678,uygurca
-3.0495865,-262.7786,119.06934,uygurca
-3.3005326,-293.40524,149.94495,uygurca
-3.9027631,-329.69278,119.605896,uygurca
-3.8403563,-322.85556,140.05843,uygurca
-4.31117,-343.5675,141.45364,uygurca
-3.950079,-329.3608,154.87958,uygurca
-4.0386863,-309.2375,151.39366,uygurca
-3.9216962,-327.81882,128.19257,uygurca
-4.1694684,-357.81146,131.73175,uygurca
-3.6783333,-330.3156,122.985146,uygurca
-3.8145866,-310.13528,113.415504,uygurca
-3.6044252,-323.6284,149.60861,uygurca
-3.9762294,-342.73303,143.61179,uygurca
-3.9031594,-317.7048,130.52321,uygurca
-3.8997371,-324.82224,128.13869,uygurca
-4.0154443,-342.7467,137.02794,uygurca
-3.7081978,-294.54846,136.76474,uygurca
-3.9169223,-327.11154,132.48372,uygurca
-4.10376,-362.69092,125.22631,uygurca
-3.7216022,-325.7801,127.96051,uygurca
-4.1141534,-325.74414,142.025,uygurca
-3.8278403,-309.62463,133.85066,uygurca
-3.895079,-318.7345,154.19772,uygurca
-3.638699,-310.7085,129.23752,uygurca
-3.8812346,-307.9104,134.80846,uygurca
-4.063392,-326.20334,136.94481,uygurca
-3.964274,-352.18607,144.48793,uygurca
-4.1266046,-351.3904,128.96373,uygurca
-3.8659158,-325.5333,144.35214,uygurca
-3.8124578,-313.4613,134.41492,uygurca
-3.929404,-325.39108,144.13342,uygurca
-3.854701,-308.4427,144.47658,uygurca
-3.8462088,-303.75836,152.84708,uygurca
-4.0609336,-342.43002,142.23239,uygurca
-4.0267296,-336.0231,139.93054,uygurca
-3.6758785,-304.48575,136.35403,uygurca
-3.807315,-307.00876,147.6488,uygurca
-4.2263,-356.0161,144.74521,uygurca
-3.8882403,-295.93536,141.92473,uygurca
-3.8396106,-322.71274,148.45589,uygurca
-4.123472,-316.59265,154.60281,uygurca
-3.8782039,-310.66476,125.26188,uygurca
-3.7972975,-330.76926,119.655174,uygurca
-3.4841337,-285.46173,131.28369,uygurca
-3.4075644,-313.85718,114.40651,uygurca
-3.7697,-348.47766,130.94757,uygurca
-4.4174914,-372.62448,140.45024,uygurca
-4.5699625,-402.89926,125.50209,uygurca
-4.4204965,-365.19003,135.10019,uygurca
-3.6319427,-305.8214,128.78145,uygurca
-3.5378227,-310.32108,119.31507,uygurca
-3.8800128,-332.43216,125.714134,uygurca
-4.2559156,-364.69174,130.3962,uygurca
-3.9709263,-336.13477,103.54814,uygurca
-3.1163867,-272.57974,110.206276,uygurca
-2.9195173,-247.94283,108.19172,uygurca
-3.7349513,-311.56042,138.86682,uygurca
-3.224373,-294.08047,132.52606,uygurca
-3.559592,-308.7904,124.49864,uygurca
-3.5675123,-297.92432,148.40326,uygurca
-3.5288603,-283.67184,131.85666,uygurca
-2.7424185,-244.62016,136.20549,uygurca
-2.941419,-262.76776,110.63449,uygurca
-4.1726527,-344.4757,98.89049,uygurca
-2.8271415,-265.96594,116.13831,uygurca
-4.338507,-365.0499,128.5225,uygurca
-3.0833342,-271.3008,104.29832,uygurca
-3.2781181,-271.0301,129.76842,uygurca
-3.3634622,-292.52588,116.316734,uygurca
-3.6373317,-319.84183,122.18018,uygurca
-3.6380668,-315.9614,139.544,uygurca
-3.0745575,-273.15906,146.3283,uygurca
-2.7180665,-261.05347,125.54632,uygurca
-3.1132987,-282.38416,123.59592,uygurca
-2.6044664,-253.8219,113.8657,uygurca
-4.2928543,-386.56195,139.25249,uygurca
-3.9314187,-333.1267,143.4643,uygurca
-4.3108764,-348.21783,144.01418,uygurca
-4.1813464,-316.53964,145.93958,uygurca
-2.8542163,-253.77736,111.1086,uygurca
-3.4418433,-311.3812,120.922646,uygurca
-2.863195,-268.37915,131.24178,uygurca
-3.1597695,-284.96744,147.3598,uygurca
-3.075268,-262.78305,119.65027,uygurca
-3.4539366,-301.78513,121.79685,uygurca
-4.707219,-382.09995,130.21645,uygurca
-3.2270925,-290.18588,126.03019,uygurca
-4.1595507,-363.58057,118.907196,uygurca
-3.9896252,-366.02457,133.06557,uygurca
-3.4344783,-326.44128,106.815865,uygurca
-4.065376,-356.4679,141.19215,uygurca
-3.6406162,-300.58652,139.76888,uygurca
-4.0015965,-314.17172,146.29745,uygurca
-3.4537575,-310.2774,105.95912,uygurca
-3.6734898,-301.11844,131.45149,uygurca
-2.7634525,-273.00015,141.2367,uygurca
-3.2270036,-272.22305,119.69908,uygurca
-3.634825,-319.63498,132.31844,uygurca
-3.2518373,-279.25726,136.58861,uygurca
-3.6134036,-316.57547,130.07468,uygurca
-3.3412373,-288.13828,138.5732,uygurca
-3.7470956,-321.1879,116.58194,uygurca
-3.1559336,-278.18884,137.72824,uygurca
-3.0922313,-298.99762,117.61669,uygurca
-3.8843188,-336.642,121.36667,uygurca
-4.1350894,-368.16748,120.27115,uygurca
-3.403919,-311.16696,130.51482,uygurca
-2.988779,-271.7898,125.45372,uygurca
-3.320396,-293.18872,138.71535,uygurca
-3.5508885,-306.57724,143.02676,uygurca
-3.593072,-318.53525,116.81681,uygurca
-2.298125,-227.88333,138.57576,uygurca
-2.9116724,-268.9972,136.47934,uygurca
-4.1460886,-338.23538,137.16637,uygurca
-3.0585878,-274.80875,106.09648,uygurca
-2.9268205,-279.5622,132.96706,uygurca
-3.9055219,-334.10947,133.11635,uygurca
-4.125426,-353.1761,127.21959,uygurca
-3.622062,-313.76007,135.08011,uygurca
-3.8578932,-336.50464,122.85735,uygurca
-3.9432373,-332.8891,155.98314,uygurca
-3.6281197,-291.51028,139.0508,uygurca
-2.6882226,-253.86658,129.13196,uygurca
-2.9520276,-267.71567,137.87065,uygurca
-4.1680365,-349.31702,127.532715,uygurca
-3.460219,-301.6921,119.12486,uygurca
-3.8131278,-323.11697,94.0228,uygurca
-3.9189854,-344.2908,97.55576,uygurca
-3.6642883,-302.09866,116.327896,uygurca
-3.963552,-324.42642,120.74109,uygurca
-4.2136807,-363.0924,135.4192,uygurca
-4.225513,-377.0667,133.77858,uygurca
-3.9075322,-298.14093,136.67055,uygurca
-4.0520124,-324.13254,129.56863,uygurca
-3.9543064,-318.38367,130.72781,uygurca
-4.1497664,-329.72318,139.87517,uygurca
-4.0622745,-353.55655,145.50325,uygurca
-4.212776,-345.60635,131.07199,uygurca
-3.8837311,-319.84723,102.43328,uygurca
-3.707217,-312.39938,124.84665,uygurca
-3.9547045,-342.9792,132.13927,uygurca
-3.9316616,-329.5478,142.51685,uygurca
-3.9213305,-311.36514,139.88315,uygurca
-2.747436,-255.12067,127.65214,uygurca
-4.3943863,-376.76315,125.76436,uygurca
-3.282971,-274.10474,115.820564,uygurca
-3.011272,-266.7367,113.308586,uygurca
-3.903474,-330.6462,111.77267,uygurca
-3.3510363,-318.8414,120.25104,uygurca
-3.932785,-360.90402,122.37222,uygurca
-3.9448469,-333.76968,106.47901,uygurca
-4.078556,-369.76645,118.22766,uygurca
-2.5618792,-246.77538,98.730194,uygurca
-2.871826,-272.9224,97.23918,uygurca
-3.885698,-331.21722,106.355606,uygurca
-2.386173,-244.42531,121.387985,uygurca
-3.514541,-300.85135,105.92185,uygurca
-2.350619,-242.09775,129.29543,uygurca
-2.8842623,-275.61127,119.98968,uygurca
-2.776165,-254.88705,112.54008,uygurca
-3.3644643,-297.401,102.56241,uygurca
-2.718014,-254.16356,121.26702,uygurca
-2.7863786,-271.81458,112.996994,uygurca
-3.6144052,-314.30698,116.76402,uygurca
-4.2920527,-372.54166,123.068436,uygurca
-2.8962839,-272.62027,128.95808,uygurca
-3.54974,-320.74124,113.19012,uygurca
-3.1666038,-304.25647,134.01683,uygurca
-3.8552363,-343.10947,130.31775,uygurca
-2.6247852,-256.0582,136.16159,uygurca
-3.7661533,-334.34363,121.60323,uygurca
-3.986203,-367.14084,139.98175,uygurca
-2.9589944,-285.904,132.98598,uygurca
-4.296648,-396.01706,112.306854,uygurca
-3.27884,-288.1988,123.46033,uygurca
-2.8451223,-269.0925,112.60152,uygurca
-4.4274435,-369.2126,76.32715,uygurca
-2.5533743,-261.28412,124.87744,uygurca
-3.5120075,-333.50577,129.01524,uygurca
-2.9228904,-284.64044,121.18675,uygurca
-3.9531503,-352.86334,90.41445,uygurca
-3.8172646,-345.52374,125.45166,uygurca
-4.170536,-366.21237,118.09032,uygurca
-3.60585,-310.58868,118.46936,uygurca
-4.1719794,-337.3684,137.72342,uygurca
-3.9951036,-346.6533,121.5448,uygurca
-3.608509,-311.62045,125.33817,uygurca
-3.993859,-326.62814,92.20102,uygurca
-3.126369,-279.8562,114.81486,uygurca
-3.7464147,-331.61172,116.66228,uygurca
-4.185191,-354.5175,127.11827,uygurca
-3.4242709,-317.4431,132.28502,uygurca
-3.9581342,-323.35373,152.56143,uygurca
-4.219382,-350.59067,130.10489,uygurca
-4.3857217,-374.86456,139.54204,uygurca
-3.7193952,-334.58987,133.40141,uygurca
-4.1794734,-359.90463,136.94879,uygurca
-4.108045,-326.86322,142.94312,uygurca
-3.779217,-338.7385,139.07536,uygurca
-3.522252,-300.64957,143.2479,uygurca
-3.1850116,-271.02917,121.70757,uygurca
-3.331189,-281.60907,137.4557,uygurca
-3.6007333,-315.73016,137.10945,uygurca
-3.4624991,-279.17993,138.35075,uygurca
-3.055443,-281.42523,121.786835,uygurca
-3.41602,-310.4781,122.00998,uygurca
-4.1198754,-340.81766,146.9162,uygurca
-3.7988303,-327.37347,115.88022,uygurca
-2.8091636,-273.74252,135.73691,uygurca
-2.7968407,-268.37375,123.77287,uygurca
-2.7883856,-262.84875,115.70785,uygurca
-3.9687583,-358.50125,120.83441,uygurca
-4.0242877,-340.3279,127.96884,uygurca
-2.9764018,-268.91385,123.78918,uygurca
-3.1001265,-293.95078,129.62238,uygurca
-2.3182044,-236.25613,120.306786,uygurca
-3.8622289,-351.02643,141.27852,uygurca
-4.3898745,-371.17444,84.56356,uygurca
-2.5445244,-240.1307,141.74393,uygurca
-3.5505116,-313.1773,126.48417,uygurca
-3.8970542,-338.8353,98.78527,uygurca
-3.8432076,-340.72034,121.78139,uygurca
-4.1013603,-393.0143,125.288475,uygurca
-4.2619524,-359.18622,139.19476,uygurca
-3.9288125,-326.38226,115.26235,uygurca
-4.032802,-341.7322,112.81377,uygurca
-3.588758,-323.2063,126.24607,uygurca
-3.8551984,-322.90237,120.54864,uygurca
-3.4034846,-290.96487,136.42508,uygurca
-3.201005,-268.28207,136.19069,uygurca
-3.4728513,-300.7888,135.02715,uygurca
-3.2469416,-284.6203,123.81106,uygurca
-4.2742968,-366.46133,126.398125,uygurca
-3.3534076,-318.87912,136.49754,uygurca
-3.7012076,-324.91852,123.57486,uygurca
-4.095465,-351.41107,142.44633,uygurca
-4.3728185,-332.9668,148.99968,uygurca
-4.447436,-383.897,138.71526,uygurca
-4.1082506,-353.16925,132.8438,uygurca
-4.4305224,-368.9423,136.92319,uygurca
-4.2399898,-334.4022,141.02637,uygurca
-4.547203,-361.67044,159.56639,uygurca
-3.9267457,-337.91385,140.52785,uygurca
-4.261677,-365.63562,113.958694,uygurca
-3.8435123,-306.6015,162.19057,uygurca
-3.6822903,-296.15335,147.27255,uygurca
-3.992982,-328.34976,141.6705,uygurca
-3.5949018,-300.82175,152.06522,uygurca
-4.003404,-328.20425,143.94766,uygurca
-3.712556,-299.56238,134.80592,uygurca
-3.6943703,-306.36777,150.23561,uygurca
-3.482657,-326.3879,120.01572,uygurca
-3.4208114,-295.6134,122.32932,uygurca
-4.3064094,-357.40268,126.686775,uygurca
-4.5867968,-380.90372,138.30013,uygurca
-4.0537,-332.0413,126.8542,uygurca
-3.9216108,-341.3095,143.95671,uygurca
-4.517185,-388.06403,148.1956,uygurca
-4.032757,-331.12723,130.46428,uygurca
-4.2970033,-374.10544,140.81056,uygurca
-3.9007957,-306.01758,129.68848,uygurca
-4.6654587,-387.93796,123.51786,uygurca
-4.4269423,-373.2467,118.82657,uygurca
-4.2663903,-358.223,145.73158,uygurca
-4.0766606,-347.33408,91.937805,uygurca
-3.8571255,-335.5627,132.67894,uygurca
-4.2099495,-382.8494,107.33613,uygurca
-3.4484036,-311.74734,110.44241,uygurca
-4.2140512,-351.22806,130.20085,uygurca
-3.9053614,-342.34866,127.76671,uygurca
-4.011184,-338.3872,138.56133,uygurca
-4.91223,-417.29254,125.48046,uygurca
-3.6608865,-299.24796,101.7877,uygurca
-3.9879851,-338.8773,124.92924,uygurca
-3.6876779,-300.40417,134.21169,uygurca
-4.0787873,-331.4347,131.33244,uygurca
-4.0901976,-329.71487,142.22302,uygurca
-4.425075,-384.93634,119.26452,uygurca
-4.0205374,-338.38864,137.19653,uygurca
-3.8849792,-338.62183,137.43016,uygurca
-4.0114923,-345.80716,141.325,uygurca
-4.14904,-354.74503,136.99583,uygurca
-4.5577135,-390.11618,109.449646,uygurca
-4.4898353,-368.17807,127.37387,uygurca
-3.0747104,-273.86133,109.769554,uygurca
-3.369632,-284.68243,145.96529,uygurca
-3.8018994,-336.49078,142.9944,uygurca
-3.9348106,-332.8234,145.1216,uygurca
-3.7686167,-320.35382,129.07315,uygurca
-3.7961998,-321.61444,119.62203,uygurca
-3.7994118,-326.16333,133.4408,uygurca
-4.444566,-388.5635,121.01276,uygurca
-3.97797,-345.0582,108.11123,uygurca
-3.7738752,-322.91714,127.70195,uygurca
-3.813116,-316.25885,127.06238,uygurca
-3.866111,-328.0565,135.66914,uygurca
-3.922873,-338.31177,137.30058,uygurca
-3.9426618,-332.70804,133.8441,uygurca
-3.691408,-313.36783,121.48139,uygurca
-3.8745022,-323.8395,121.33648,uygurca
-3.918263,-349.71082,123.18886,uygurca
-4.3184686,-362.2302,140.68942,uygurca
-4.544229,-380.30005,137.98358,uygurca
-4.224103,-340.29456,110.01251,uygurca
-3.9735138,-349.97226,105.31414,uygurca
-3.785185,-319.71524,129.8205,uygurca
-4.2919927,-357.12592,143.01384,uygurca
-4.6864805,-390.56702,128.4827,uygurca
-3.6768909,-354.10495,136.99896,uygurca
-4.5903616,-358.97324,138.40071,uygurca
-3.7189631,-321.32782,124.333885,uygurca
-4.3399124,-357.68045,146.98383,uygurca
-4.463595,-356.7066,147.52359,uygurca
-4.472439,-376.55423,136.54941,uygurca
-3.912405,-336.14386,125.84032,uygurca
-4.7738028,-422.92395,139.0078,uygurca
-4.303749,-358.03387,131.01018,uygurca
-3.746858,-332.64197,131.81197,uygurca
-4.0426874,-313.85565,144.40393,uygurca
-4.075278,-322.51077,140.01904,uygurca
-3.9347708,-315.60846,114.2659,uygurca
-4.110645,-338.25223,137.51308,uygurca
-4.6320887,-399.23438,111.5184,uygurca
-4.034167,-312.9151,139.42194,uygurca
-4.154075,-363.46045,140.20172,uygurca
-2.983153,-279.9187,125.90933,uygurca
-3.137317,-291.6523,116.737465,uygurca
-2.838761,-271.71777,131.8123,uygurca
-2.926334,-270.99136,124.348335,uygurca
-4.20593,-340.4022,148.53333,uygurca
-2.8159893,-301.09958,126.43329,uygurca
-3.0238168,-269.62354,142.45332,uygurca
-2.9031644,-261.0581,146.29617,uygurca
-2.8526351,-266.54684,109.98412,uygurca
-2.5795045,-257.15585,132.53865,uygurca
-4.2727776,-354.55652,139.30153,uygurca
-3.0019581,-273.35062,138.27823,uygurca
-3.0987937,-290.3609,134.16367,uygurca
-3.5094674,-292.67514,129.4261,uygurca
-2.9551651,-267.2948,134.84714,uygurca
-2.6699545,-271.71872,126.16442,uygurca
-2.849501,-260.53937,137.91669,uygurca
-3.3423772,-301.44904,129.939,uygurca
-3.1709597,-289.39163,144.88205,uygurca
-3.7551475,-329.58737,143.89377,uygurca
-4.2714834,-354.06802,132.21712,uygurca
-3.3868887,-273.29916,142.38814,uygurca
-3.5793324,-308.23877,136.30428,uygurca
-3.5748312,-323.76874,130.5574,uygurca
-2.6179774,-253.40106,120.28328,uygurca
-3.0193872,-287.23212,125.33368,uygurca
-3.2299197,-308.34442,111.11915,uygurca
-2.8744857,-255.52676,118.9106,uygurca
-4.229612,-350.569,132.40863,uygurca
-4.236879,-358.94635,140.61456,uygurca
-3.0282817,-280.7993,130.19493,uygurca
-3.1587105,-291.43677,127.90811,uygurca
-4.146733,-340.32608,149.67935,uygurca
-3.4440734,-289.61722,102.77073,uygurca
-3.571374,-297.38583,120.79116,uygurca
-4.1603575,-338.15158,122.387665,uygurca
-4.360929,-347.78146,127.065414,uygurca
-4.312454,-335.6679,140.0723,uygurca
-3.7735949,-336.9277,139.92902,uygurca
-3.9329948,-321.1427,125.320755,uygurca
-4.199221,-345.39978,124.42359,uygurca
-4.155802,-333.29227,149.60904,uygurca
-4.1369753,-331.89474,149.93007,uygurca
-4.48763,-345.95596,147.11021,uygurca
-4.3120766,-352.65945,145.69078,uygurca
-4.189356,-329.3238,147.3264,uygurca
-4.484384,-380.2417,136.09627,uygurca
-3.8970585,-319.6125,133.25688,uygurca
-3.7548134,-300.57098,127.258255,uygurca
-4.1512804,-353.25494,144.96465,uygurca
-3.9150608,-332.82736,154.25815,uygurca
-4.1759887,-346.24133,123.4656,uygurca
-3.9240685,-323.8739,134.32854,uygurca
-3.8375797,-317.38834,130.33914,uygurca
-3.7214124,-299.8138,126.38227,uygurca
-3.8366015,-335.12558,137.93414,uygurca
-3.3483179,-301.9714,111.11265,uygurca
-3.2484217,-292.2039,118.420494,uygurca
-3.8269563,-335.84976,144.34973,uygurca
-3.9193842,-334.51193,114.37947,uygurca
-3.3555133,-301.2708,145.344,uygurca
-4.1411734,-339.0373,142.13126,uygurca
-3.9935591,-344.07742,142.94029,uygurca
-4.002808,-338.81134,127.933754,uygurca
-4.0374284,-336.17404,153.31195,uygurca
-1.6644268,-399.02374,156.45084,uygurca
-0.6357748,-318.5846,176.97067,uygurca
-0.34460604,-289.03464,174.95314,uygurca
-0.7354499,-343.23117,191.70584,uygurca
-0.2752249,-295.5352,177.25697,uygurca
-0.7997719,-351.04492,189.36148,uygurca
